"","videoId","textDisplay","textOriginal","authorDisplayName","authorProfileImageUrl","authorChannelUrl","authorChannelId.value","canRate","viewerRating","likeCount","publishedAt","updatedAt"
"28","D9s0Io2geNE","And with this, the 2010s really were over.","And with this, the 2010s really were over.","Neon Bite","https://yt3.ggpht.com/ytc/AKedOLTY9UPxivimb_fayHI_RtSXsm8jPyJvFqaVpGNcmA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCCurGNpAiR7K-7m5ybJ8jbg","UCCurGNpAiR7K-7m5ybJ8jbg","TRUE","none","38","2020-11-11T02:48:16Z","2020-11-11T02:48:16Z"
"29","D9s0Io2geNE","If your pastors saying God sent trump...ask him where in revelations he sees that..they select them..u dont elect them<br><a href=""https://youtu.be/hZr1VFWbap4"">https://youtu.be/hZr1VFWbap4</a>","If your pastors saying God sent trump...ask him where in revelations he sees that..they select them..u dont elect them
https://youtu.be/hZr1VFWbap4","Bryan from Buffalo Brian frumps","https://yt3.ggpht.com/U8gJOvpCC0LDyVJuww4cx6vpV8HPi7amSXNvofoymAmCG25rNozHXPTlzNd4gSr-eRdYBt3e=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCop7vx7GbWqkqcGDT7Mw5HQ","UCop7vx7GbWqkqcGDT7Mw5HQ","TRUE","none","1","2020-11-02T16:03:43Z","2020-11-02T16:03:43Z"
"30","D9s0Io2geNE","They are two very big words morons. The meaning of them! Not the actual length of the words. Jesus how stupid can you be <U+0001F923>","They are two very big words morons. The meaning of them! Not the actual length of the words. Jesus how stupid can you be <U+0001F923>","John Conger","https://yt3.ggpht.com/ytc/AKedOLScvy99oCMlypA3Y1z3NZs1EJ7F3855GwUpXvHnig=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCKW5sOQZ_iMvC3KrAerR8pA","UCKW5sOQZ_iMvC3KrAerR8pA","TRUE","none","0","2020-11-02T15:51:53Z","2020-11-02T15:51:53Z"
"31","D9s0Io2geNE","Trump keep attacking them look what they have caused other people are going without the treatment and dieing with no family","Trump keep attacking them look what they have caused other people are going without the treatment and dieing with no family","Clarissa Pacey","https://yt3.ggpht.com/ytc/AKedOLQZ3nbGgcf42HjIeodQ-hPfI-8pITMBLd_TzA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCXG1ErpZgyITLN3KQwsrsvg","UCXG1ErpZgyITLN3KQwsrsvg","TRUE","none","0","2020-10-31T19:53:16Z","2020-10-31T19:53:16Z"
"32","D9s0Io2geNE","Trump keep exposing these wicked people we are sick of hearing about Corona put Bill Gates Fauci in prison and bills wife monsters","Trump keep exposing these wicked people we are sick of hearing about Corona put Bill Gates Fauci in prison and bills wife monsters","Clarissa Pacey","https://yt3.ggpht.com/ytc/AKedOLQZ3nbGgcf42HjIeodQ-hPfI-8pITMBLd_TzA=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCXG1ErpZgyITLN3KQwsrsvg","UCXG1ErpZgyITLN3KQwsrsvg","TRUE","none","0","2020-10-31T19:51:11Z","2020-10-31T19:51:11Z"
"33","D9s0Io2geNE","Bla - Bla - Bla...  can&#39;t wait to get rid of this guy!","Bla - Bla - Bla...  can't wait to get rid of this guy!","Michael Riches","https://yt3.ggpht.com/ytc/AKedOLRkZmwEQMfYid_ql6SoQd-PFm7EER-HVwosfc2lqQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_oORwovpOlVvvfrxtDNOWQ","UC_oORwovpOlVvvfrxtDNOWQ","TRUE","none","0","2020-10-19T15:45:43Z","2020-10-19T15:45:43Z"
"34","D9s0Io2geNE","National emergency for funds to build a wall but you won&#39;t mandate mask nationwide?  Why?","National emergency for funds to build a wall but you won't mandate mask nationwide?  Why?","Michael Riches","https://yt3.ggpht.com/ytc/AKedOLRkZmwEQMfYid_ql6SoQd-PFm7EER-HVwosfc2lqQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_oORwovpOlVvvfrxtDNOWQ","UC_oORwovpOlVvvfrxtDNOWQ","TRUE","none","0","2020-10-19T15:44:52Z","2020-10-19T15:44:52Z"
"35","D9s0Io2geNE","Steve Bannon gets busted for ripping of donations for the wall &amp; then you turn around and declare a national emergency!   What happened lately differently that is now a national emergency?  Is there aliens from outer space?   Unbelievable.  Your dangerous Mr. President!","Steve Bannon gets busted for ripping of donations for the wall & then you turn around and declare a national emergency!   What happened lately differently that is now a national emergency?  Is there aliens from outer space?   Unbelievable.  Your dangerous Mr. President!","Michael Riches","https://yt3.ggpht.com/ytc/AKedOLRkZmwEQMfYid_ql6SoQd-PFm7EER-HVwosfc2lqQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC_oORwovpOlVvvfrxtDNOWQ","UC_oORwovpOlVvvfrxtDNOWQ","TRUE","none","0","2020-10-19T15:43:08Z","2020-10-19T15:43:08Z"
"36","D9s0Io2geNE","Remember it wasn&#39;t Trump that did it it was his White Supremacy Republicans to do it for him Trump is just there puppet","Remember it wasn't Trump that did it it was his White Supremacy Republicans to do it for him Trump is just there puppet","Brenda Dkat adventure channel","https://yt3.ggpht.com/ytc/AKedOLSKxOAKJbZIeZocKYycqyv7V6HfSAVhl0uScPJZGQ=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC6WHDa8JOxGHFfC52Coc2XA","UC6WHDa8JOxGHFfC52Coc2XA","TRUE","none","1","2020-10-10T01:31:23Z","2020-10-10T01:31:23Z"
"37","D9s0Io2geNE","So wen do u guys think it would be lifted?? I say 2022","So wen do u guys think it would be lifted?? I say 2022","slapshot68","https://yt3.ggpht.com/ytc/AKedOLRwtF5OWpsnO3o5vVHFR7zkmkbYESxIUSH2f9dV=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCWCbms_u3CaE8OlLIFOdbjQ","UCWCbms_u3CaE8OlLIFOdbjQ","TRUE","none","0","2020-10-03T21:55:43Z","2020-10-03T21:55:43Z"
"38","D9s0Io2geNE","FEMA has been in control since this day. He&#39;s telling you that he is no longer Potus and our Constitution is obsolete.","FEMA has been in control since this day. He's telling you that he is no longer Potus and our Constitution is obsolete.","Jomo Guera","https://yt3.ggpht.com/ytc/AKedOLTnzjaoH1gZ9JRTKQ8GOj26jXF2uyLBHdXQwcGe=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UCVjb3Ks6g-qFNFN1X5m-gtQ","UCVjb3Ks6g-qFNFN1X5m-gtQ","TRUE","none","5","2020-09-17T01:32:59Z","2020-09-17T01:32:59Z"
"39","D9s0Io2geNE","this man has no idea what hes saying<U+0001F590><U+0001F62D>","this man has no idea what hes saying<U+0001F590><U+0001F62D>","natalie hayden","https://yt3.ggpht.com/ytc/AKedOLTPvt9YebX1im6Ss3JohLfpEFf2SrMbkmSpoLKU=s48-c-k-c0x00ffffff-no-rj","http://www.youtube.com/channel/UC500rV9Vy6eBbK0H50wRv0Q","UC500rV9Vy6eBbK0H50wRv0Q","TRUE","none","0","2020-09-14T02:20:29Z","2020-09-14T02:20:29Z"
